¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéĞ÷±êÇ©
cut_result0181023_s2c3_math_2,00:05:40,34,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:05:50,35,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:06:00,36,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:06:10,37,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:06:20,38,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:06:30,39,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:06:40,40,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:06:50,41,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:07:00,42,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:07:10,43,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:07:20,44,fear-¿Ö¾åµ£ÓÇ
cut_result0181023_s2c3_math_2,00:07:30,45,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:07:40,46,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:07:50,47,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:08:00,48,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:08:10,49,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:08:20,50,fear-¿Ö¾åµ£ÓÇ
cut_result0181023_s2c3_math_2,00:08:30,51,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:08:40,52,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:08:50,53,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:09:00,54,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:09:10,55,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:09:20,56,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:09:30,57,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:09:40,58,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:09:50,59,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:10:00,60,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:10:10,61,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:10:20,62,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:10:30,63,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:10:40,64,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:10:50,65,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:11:00,66,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:11:10,67,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:11:20,68,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:11:30,69,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:11:40,70,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:11:50,71,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:12:00,72,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:12:10,73,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:12:20,74,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:12:30,75,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:12:40,76,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:12:50,77,Delate-É¾³ıµÄ
cut_result0181023_s2c3_math_2,00:13:00,78,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:13:10,79,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:13:20,80,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:13:30,81,TS-Ê¦Éú»¥¶¯
cut_result0181023_s2c3_math_2,00:13:40,82,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:13:50,83,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:14:00,84,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:14:10,85,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:14:20,86,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:14:30,87,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:14:40,88,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:14:50,89,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:15:00,90,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:15:10,91,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:15:20,92,angry-·ßÅ­
cut_result0181023_s2c3_math_2,00:15:30,93,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:15:40,94,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:15:50,95,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:16:00,96,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:16:10,97,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:16:20,98,disgust-Ñá¶ñÃïÊÓ
cut_result0181023_s2c3_math_2,00:16:30,99,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:16:40,100,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:16:50,101,happy-Ï²ÔÃ
cut_result0181023_s2c3_math_2,00:17:00,102,surprised-¾ªÑÈ
cut_result0181023_s2c3_math_2,00:17:10,103,TS-Ê¦Éú»¥¶¯
